GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
310M100US41740,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",1067462,3323,63373,437,76.8,0.2,64253,494,5.1,0.1,48872,1745,0.7,0.1,48630,6722,9.5,0.1,79184,1658,0.3,0.1,64935,9441,4.7,0.1,47607,1250,2.8,0.1,62322,3145,23.3,0.2,46616,645,59.5,0.2,71588,735,4.9,0.1,35214,1457,37.4,0.2,65545,847,38.4,0.2,77503,948,19.2,0.2,45753,809,708151,3792,73969,742,47.4,0.4,68231,893,52.6,0.4,78400,930,74.4,0.4,87924,939,18.2,0.3,38285,786,7.4,0.2,52085,1270,359311,3791,43268,601,51.3,0.5,36878,618,40.0,0.4,31615,531,11.3,0.4,63901,2372,48.7,0.5,50588,787,34.2,0.5,42382,875,14.5,0.4,73764,2094,26.8,(X),(X),(X),26.6,(X),(X),(X),25.4,(X),(X),(X)
310M100US41780,41780,"Sandusky, OH Metro Area",31712,479,46906,1903,89.5,0.7,50002,1867,8.4,0.6,25926,3137,0.3,0.2,26488,46768,0.3,0.1,46500,29067,0.1,0.1,-,**,0.4,0.2,42813,31453,1.0,0.4,40455,12702,2.6,0.4,49345,11064,87.5,0.7,50004,1924,4.2,0.6,22095,6935,26.6,1.0,56479,3542,42.7,1.1,60668,3870,26.5,0.7,34309,1916,21025,534,62207,2251,38.0,1.7,63689,2931,62.0,1.7,61165,2917,77.0,1.6,73847,2291,16.1,1.3,27939,5280,6.9,1.1,40140,2588,10687,408,26257,1410,51.1,2.3,22271,1867,47.4,2.4,21107,2042,3.8,1.1,42937,2876,48.9,2.3,32467,2354,40.4,2.6,30349,2295,8.5,1.7,52350,14285,23.2,(X),(X),(X),23.4,(X),(X),(X),21.4,(X),(X),(X)
310M100US41860,41860,"San Francisco-Oakland-Fremont, CA Metro Area",1613684,4186,77183,394,61.5,0.2,85151,564,9.0,0.1,43170,1044,0.5,0.1,55342,7196,20.6,0.1,85481,1009,0.5,0.1,62401,5903,4.9,0.1,53125,1336,3.0,0.1,69056,2291,15.2,0.1,56747,1026,52.2,0.2,91666,703,3.0,0.1,34467,1805,36.6,0.1,86198,720,40.0,0.1,91007,785,20.4,0.1,48705,679,1002302,4862,94423,878,46.0,0.3,95287,1163,54.0,0.3,93820,955,75.1,0.4,112478,838,17.6,0.3,46716,945,7.3,0.2,60893,1946,611382,3838,51893,471,53.1,0.3,46949,852,42.6,0.4,39093,787,10.5,0.3,86644,2244,46.9,0.3,57466,904,34.3,0.4,48134,685,12.7,0.3,98052,2591,26.1,(X),(X),(X),26.5,(X),(X),(X),23.9,(X),(X),(X)
310M100US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",621295,1785,89940,773,57.8,0.3,88281,1056,2.7,0.1,60163,5662,0.5,0.1,59317,8442,29.4,0.2,108409,1410,0.3,0.1,95147,18494,6.8,0.2,55300,2241,2.5,0.1,77163,5865,20.0,0.2,57607,1268,45.8,0.3,98556,1383,2.7,0.1,40430,2729,39.5,0.3,101065,1252,39.6,0.2,103898,1508,18.2,0.2,51505,1224,444131,2410,102524,1078,49.9,0.4,107310,1644,50.1,0.4,97666,1423,77.7,0.5,119462,1080,15.0,0.4,49595,1516,7.3,0.3,66967,3780,177164,2359,57548,1278,49.9,0.7,46349,1272,40.7,0.7,39780,1275,9.2,0.5,83954,3557,50.1,0.7,70163,1910,36.4,0.8,60569,2808,13.7,0.6,100447,5629,26.7,(X),(X),(X),27.5,(X),(X),(X),21.8,(X),(X),(X)
310M100US42020,42020,"San Luis Obispo-Paso Robles, CA Metro Area",101708,1085,59628,1422,89.0,0.7,60980,1345,1.2,0.3,67628,13625,0.8,0.2,55104,21578,2.9,0.3,61250,11240,0.1,0.1,31703,4801,3.7,0.4,41724,3982,2.2,0.4,43679,11192,14.4,0.5,44174,2906,79.2,0.6,63421,1462,7.7,0.6,20718,2917,26.2,0.6,63124,1831,40.9,0.6,75381,2245,25.2,0.5,48019,1707,64374,1111,75410,1890,39.8,1.0,69225,3895,60.2,1.0,78196,2829,78.4,1.2,86083,1756,14.7,1.0,38533,3397,6.9,0.8,44703,7512,37334,1076,34895,1598,53.3,1.9,32465,1581,41.0,1.9,29916,2098,12.3,1.3,47620,6840,46.7,1.9,39360,3245,30.3,1.8,36380,2950,16.4,1.6,42977,5335,27.5,(X),(X),(X),27.4,(X),(X),(X),26.3,(X),(X),(X)
310M100US42060,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",141247,1000,62723,1074,82.2,0.6,64778,1003,1.7,0.2,53534,8108,1.1,0.2,36026,7513,4.4,0.3,67612,5335,0.1,0.1,43836,15167,8.1,0.5,48239,3303,2.4,0.3,54442,8256,30.5,0.5,49302,2054,61.5,0.5,71820,1455,6.4,0.4,29017,3208,32.0,0.5,63512,1962,38.0,0.5,79156,2006,23.6,0.4,49657,1387,91950,1268,71566,1508,46.8,0.9,63063,3053,53.2,0.9,80417,2721,75.2,1.0,86152,2173,17.4,0.9,39711,2088,7.4,0.5,43826,2269,49297,1072,41381,1471,54.2,1.2,35901,2303,42.7,1.3,31649,1387,11.5,0.8,64104,6378,45.8,1.2,47644,3111,30.0,1.2,38655,4171,15.8,1.1,65788,4475,30.7,(X),(X),(X),30.4,(X),(X),(X),28.4,(X),(X),(X)
310M100US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",93310,901,66571,2126,86.7,0.6,68772,2152,1.0,0.2,64412,29827,0.7,0.2,41625,30442,3.9,0.3,77989,10340,0.1,0.1,66000,107107,5.1,0.5,43986,5843,2.5,0.3,52595,10071,21.5,0.6,49292,2740,71.4,0.6,73409,2635,5.2,0.5,25538,6650,30.0,0.6,68944,3662,44.5,0.7,85355,2742,20.3,0.5,44886,2583,58638,959,81097,2318,46.0,1.0,71495,4253,54.0,1.0,86764,2924,75.2,1.2,97495,3313,17.5,1.1,39238,3180,7.3,0.8,55689,6104,34672,1040,41967,2281,52.5,1.7,37679,3038,38.1,1.8,31218,2463,14.3,1.5,63970,5490,47.5,1.7,44643,4690,31.3,1.5,36644,3998,16.2,1.6,67593,9187,26.4,(X),(X),(X),26.6,(X),(X),(X),23.9,(X),(X),(X)
310M100US42140,42140,"Santa Fe, NM Metro Area",60954,702,53642,1135,88.4,0.7,54791,1309,0.7,0.2,29921,30445,2.3,0.3,45991,9149,0.9,0.2,66677,21842,0.0,0.1,-,**,6.0,0.6,40251,3385,1.5,0.3,50240,8276,41.0,0.8,43061,1670,54.5,0.8,63094,2390,3.0,0.5,25120,3080,27.3,0.6,50261,3595,45.3,0.7,62872,2546,24.5,0.6,45278,2106,35678,939,64552,3138,39.5,1.3,49012,3056,60.5,1.3,73362,2583,73.7,1.4,79092,3413,18.9,1.3,33007,2917,7.5,0.9,41563,6007,25276,859,38027,1649,58.2,1.7,37116,2372,48.9,1.6,31523,1757,9.3,1.1,66971,7049,41.8,1.7,39388,2920,32.6,1.6,32968,3513,9.2,1.3,63902,11631,29.2,(X),(X),(X),30.1,(X),(X),(X),26.4,(X),(X),(X)
310M100US42220,42220,"Santa Rosa-Petaluma, CA Metro Area",184502,1128,63565,911,87.3,0.4,64733,1019,1.1,0.1,59617,10661,0.9,0.1,45765,9920,3.3,0.2,74483,5259,0.3,0.1,69570,9610,5.1,0.4,47341,4697,2.0,0.2,53399,4893,15.7,0.4,49486,1985,77.8,0.4,67448,1282,3.5,0.2,38666,4102,29.4,0.4,67165,1974,43.5,0.4,76241,1941,23.5,0.3,44796,1482,116615,1554,76710,1544,44.4,0.8,70037,2125,55.6,0.8,81511,1598,75.1,0.8,90683,1581,16.3,0.7,42842,2128,8.6,0.5,53771,2582,67887,1419,40698,1090,56.8,1.2,36032,1532,46.6,1.2,30850,1142,10.3,0.8,67940,4138,43.2,1.2,45891,2054,29.3,1.0,38084,1836,13.8,0.9,67818,3668,25.1,(X),(X),(X),25.4,(X),(X),(X),23.0,(X),(X),(X)
310M100US42340,42340,"Savannah, GA Metro Area",130658,1142,49243,918,65.1,0.5,57903,1165,31.0,0.5,33274,1022,0.2,0.1,64569,56341,2.0,0.2,50239,6383,0.1,0.1,34954,77181,0.7,0.2,45253,15738,1.0,0.2,44596,14860,3.9,0.3,43465,4882,62.1,0.5,58718,1240,5.9,0.4,24632,2237,36.9,0.6,52724,2027,37.3,0.5,57467,1900,19.8,0.4,37277,1455,84774,1260,59494,1224,44.6,1.0,54509,2757,55.4,1.0,62103,1514,69.8,1.0,74414,1381,23.6,0.9,27526,1746,6.5,0.6,43705,3662,45884,1328,30951,1009,53.1,1.3,26052,1175,44.8,1.2,23698,1921,8.2,1.0,41446,6293,46.9,1.3,37805,2479,36.2,1.6,32280,2276,10.8,1.0,54857,4451,35.6,(X),(X),(X),37.3,(X),(X),(X),31.0,(X),(X),(X)
310M100US42540,42540,"Scranton--Wilkes-Barre, PA Metro Area",228192,1226,44507,542,95.3,0.2,45305,622,1.9,0.1,25403,3409,0.1,0.1,23750,8007,0.9,0.1,53140,6245,0.0,0.1,37159,24429,1.1,0.1,28521,2666,0.6,0.1,43398,9684,3.8,0.2,27272,1936,92.9,0.2,45913,646,3.2,0.2,23038,1750,28.7,0.3,51641,1063,40.1,0.4,57984,1027,28.0,0.3,27895,756,145530,1066,58111,706,39.9,0.6,56139,1708,60.1,0.6,59098,791,72.6,0.6,69689,921,19.8,0.5,29371,985,7.6,0.4,44050,1824,82662,1279,24628,526,56.1,0.8,20987,506,50.0,0.8,19525,430,6.0,0.5,48862,2080,43.9,0.8,30451,1116,35.9,0.9,27325,955,8.0,0.6,50898,4059,28.7,(X),(X),(X),29.3,(X),(X),(X),26.6,(X),(X),(X)
310M100US42660,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",1364435,2942,67437,398,78.4,0.1,70358,452,5.4,0.1,41521,1277,0.9,0.1,47394,3116,9.8,0.1,73480,1654,0.5,0.1,60930,2958,1.8,0.1,45167,2678,3.2,0.1,57580,2512,6.2,0.1,48193,1322,74.6,0.1,71566,447,4.6,0.1,35274,1299,38.8,0.2,72497,608,39.2,0.1,81310,726,17.3,0.1,44098,505,850463,4258,82837,585,47.1,0.3,80607,781,52.9,0.3,84768,705,77.6,0.4,96050,572,15.6,0.3,39722,765,6.8,0.2,55890,1703,513972,4152,44212,500,50.9,0.4,38678,535,41.0,0.4,33673,509,9.9,0.3,70149,1815,49.1,0.4,51486,664,36.1,0.4,43704,755,13.0,0.3,75724,2343,21.6,(X),(X),(X),21.7,(X),(X),(X),19.9,(X),(X),(X)
310M100US42680,42680,"Sebastian-Vero Beach, FL Metro Area",58328,898,45274,1506,90.9,0.7,47663,1500,7.0,0.6,24759,3564,0.2,0.1,14596,21257,0.8,0.2,80642,20552,0.0,0.1,-,**,0.5,0.2,37064,13818,0.7,0.2,46667,22351,7.4,0.5,37517,6302,84.3,0.8,48852,1540,1.8,0.4,24032,5629,21.6,0.7,44615,1838,35.4,0.8,53715,2188,41.1,0.7,40796,1981,37209,915,58294,2509,32.8,1.3,47147,3901,67.2,1.3,62597,2409,79.0,1.7,67245,2321,15.5,1.4,28188,2732,5.4,0.8,35747,4971,21119,912,27036,1140,59.6,1.9,25809,1789,53.0,1.8,23997,1549,6.5,1.3,48542,6407,40.4,1.9,28958,3149,31.8,1.9,25899,2152,8.7,1.3,47515,6184,28.4,(X),(X),(X),27.9,(X),(X),(X),28.6,(X),(X),(X)
310M100US43100,43100,"Sheboygan, WI Metro Area",46211,507,52967,1036,95.6,0.5,53327,1024,0.6,0.2,23688,13896,0.3,0.1,67071,7150,2.6,0.3,44716,9861,0.1,0.1,-,**,0.5,0.2,40278,18986,0.5,0.2,50714,12267,3.3,0.3,34066,4338,92.9,0.5,53948,1061,3.9,0.6,37538,8814,32.0,0.8,59070,2425,40.6,0.8,67375,1833,23.4,0.6,30983,1213,30518,580,66990,1427,42.4,1.1,68523,1976,57.6,1.1,65644,2187,82.3,1.1,73155,1588,12.3,1.0,27434,2581,5.3,0.8,48047,8600,15693,631,30698,950,50.5,2.1,24797,1355,43.8,2.2,22362,1215,6.7,1.2,53705,7677,49.5,2.1,37139,2038,38.1,2.0,31547,1178,11.4,2.0,58264,9094,23.9,(X),(X),(X),22.9,(X),(X),(X),25.0,(X),(X),(X)
310M100US43300,43300,"Sherman-Denison, TX Metro Area",46600,636,46587,1894,87.6,0.7,48964,1442,5.7,0.5,26085,4888,1.5,0.3,28226,12880,0.8,0.2,45781,24048,0.1,0.1,80714,16591,2.9,0.4,41250,8892,1.4,0.3,36938,15703,6.8,0.5,35729,2243,83.7,0.8,49972,1762,4.5,0.7,25364,5801,31.1,1.0,51793,2357,39.6,0.8,56753,4061,24.8,0.8,34345,2251,32566,761,57492,2217,41.7,1.5,51793,2448,58.3,1.5,62082,3204,73.0,1.8,67183,2331,19.2,1.6,28397,3370,7.8,1.2,42090,7147,14034,652,25808,1205,56.4,2.5,23596,2327,48.3,2.7,21727,1505,8.1,1.8,45952,24415,43.6,2.5,29105,3193,34.6,2.6,25227,3421,9.0,1.8,39464,8553,39.6,(X),(X),(X),40.7,(X),(X),(X),35.0,(X),(X),(X)
310M100US43340,43340,"Shreveport-Bossier City, LA Metro Area",153335,1022,43799,809,60.2,0.5,56869,1421,36.6,0.4,28257,1141,0.4,0.1,37083,16636,1.1,0.1,44030,6030,0.0,0.1,62250,53645,0.8,0.2,34817,3158,0.8,0.2,29775,3344,2.4,0.2,41160,5740,58.8,0.4,56996,1431,5.2,0.4,22998,1867,33.7,0.6,47761,1358,38.6,0.5,50808,1586,22.6,0.4,34802,1475,98452,1374,56306,1141,43.1,1.0,50990,2617,56.9,1.0,59151,1446,64.3,0.9,74728,1761,28.5,0.9,26564,1304,7.2,0.7,44165,2805,54883,1394,25885,728,54.5,1.2,22412,844,49.7,1.2,21340,692,4.9,0.7,44750,6019,45.5,1.2,30792,1103,39.4,1.3,28473,2407,6.1,0.7,49098,3503,27.8,(X),(X),(X),29.1,(X),(X),(X),24.0,(X),(X),(X)
310M100US43580,43580,"Sioux City, IA-NE-SD Metro Area",54106,554,47148,1001,87.9,0.8,49588,1421,2.4,0.4,28581,5356,1.6,0.3,19539,13534,1.4,0.2,56250,8574,0.1,0.1,-,**,5.4,0.7,38622,1850,1.3,0.3,47917,28957,10.5,0.6,38196,1944,83.2,0.6,50428,1237,5.6,0.6,25160,2257,34.1,0.9,49605,2334,38.1,0.8,61057,2219,22.2,0.5,32260,1466,36730,762,57799,1448,47.7,1.1,51455,2750,52.3,1.1,63101,1562,73.9,1.6,68758,1393,18.1,1.4,27646,1849,8.0,1.1,38836,2312,17376,648,26692,1526,53.6,1.7,21440,1312,48.2,1.9,19978,1236,5.4,1.0,44286,9045,46.4,1.7,33396,2307,36.6,2.0,30189,2027,9.9,1.6,51506,5572,22.5,(X),(X),(X),22.5,(X),(X),(X),20.9,(X),(X),(X)
310M100US43620,43620,"Sioux Falls, SD Metro Area",89394,668,56135,1313,93.7,0.4,58332,1133,2.4,0.2,30435,4222,1.2,0.2,18706,3583,0.8,0.1,63977,7743,0.0,0.1,-,**,1.1,0.3,40406,15804,0.7,0.2,38629,8735,2.3,0.2,46570,5428,92.6,0.4,58392,1121,6.0,0.3,31640,2140,38.8,0.6,61481,1580,37.1,0.6,68135,1429,18.1,0.4,37039,1795,59748,780,69912,1218,50.1,0.9,68449,1967,49.9,0.9,71509,1754,77.7,1.2,78920,1383,16.6,1.1,30540,1552,5.8,0.7,48956,6061,29646,944,32152,974,52.3,1.5,28921,1682,44.3,1.5,25672,1629,8.0,1.0,49577,6368,47.7,1.5,36595,1973,37.0,1.3,31855,1447,10.7,1.0,59304,9468,17.1,(X),(X),(X),17.2,(X),(X),(X),16.0,(X),(X),(X)
310M100US43780,43780,"South Bend-Mishawaka, IN-MI Metro Area",121002,1164,45056,648,84.9,0.5,48336,790,10.7,0.3,27092,1817,0.4,0.1,32734,6484,1.1,0.2,44176,6344,0.1,0.1,11745,66229,1.4,0.2,33382,4627,1.4,0.2,28340,2680,3.9,0.3,34138,3277,82.7,0.5,48615,796,4.0,0.3,20979,2653,32.5,0.4,47709,1180,40.4,0.5,55763,1732,23.2,0.3,32146,793,79388,1046,56965,1126,43.8,0.8,54152,1965,56.2,0.8,59013,1521,74.3,0.7,68467,1050,19.4,0.7,25969,1688,6.4,0.5,39384,3443,41614,1152,27127,765,53.1,1.1,23940,759,46.8,1.2,22839,725,6.3,0.6,41043,3695,46.9,1.1,31936,1140,37.0,1.3,28525,1699,9.9,1.0,50625,4845,26.4,(X),(X),(X),26.4,(X),(X),(X),25.2,(X),(X),(X)
310M100US43900,43900,"Spartanburg, SC Metro Area",106821,965,43421,892,75.4,0.5,48026,1030,20.7,0.5,30160,1395,0.3,0.1,19755,8154,1.4,0.1,56000,10876,0.0,0.1,-,**,1.2,0.2,43750,16080,0.8,0.2,34673,15836,3.7,0.3,36683,4319,73.1,0.5,48383,1059,4.2,0.3,22443,2587,32.9,0.5,48977,1411,40.4,0.6,50591,2110,22.6,0.4,30989,1076,74734,1120,53480,1329,42.4,1.0,51593,2297,57.6,1.0,54776,1941,73.3,1.1,65463,1435,20.4,1.0,26337,1749,6.3,0.6,36628,3279,32087,1160,22399,1192,55.7,1.7,19677,1272,49.3,1.7,17767,1070,6.4,1.1,39301,2155,44.3,1.7,26206,1468,36.8,1.8,24337,2197,7.6,1.1,37360,5378,28.2,(X),(X),(X),27.6,(X),(X),(X),28.1,(X),(X),(X)
310M100US44060,44060,"Spokane, WA Metro Area",187397,1198,49615,714,92.3,0.3,51078,760,1.4,0.1,28810,6104,1.2,0.2,31638,2783,1.8,0.2,41624,5769,0.2,0.1,26600,2411,0.9,0.2,31250,10557,2.1,0.2,37635,4817,3.2,0.2,42659,4491,90.3,0.3,51255,766,7.3,0.3,22863,1282,32.7,0.4,53722,1249,38.9,0.4,62220,1290,21.2,0.3,36377,894,119436,1484,63049,884,45.5,0.7,58647,1717,54.5,0.7,65843,1208,76.3,0.9,73399,989,17.0,0.8,29523,1405,6.7,0.6,40009,3123,67961,1360,28128,805,53.8,1.1,25867,1027,44.0,1.2,23191,1075,9.8,0.8,43021,4843,46.2,1.1,31343,1157,35.0,1.1,27246,1221,11.2,0.9,48590,3854,22.1,(X),(X),(X),22.1,(X),(X),(X),20.9,(X),(X),(X)
310M100US44100,44100,"Springfield, IL Metro Area",87464,660,55588,1159,87.5,0.4,59444,1218,9.9,0.4,27622,3475,0.2,0.1,52773,44027,1.4,0.2,61029,20768,0.0,0.1,-,**,0.3,0.1,41776,59326,0.7,0.2,53472,13064,1.2,0.1,40588,9116,86.6,0.5,59579,1219,4.2,0.4,21303,1543,33.4,0.5,57887,2242,40.5,0.6,70279,2559,22.0,0.4,41170,1313,55216,703,71791,1553,44.3,1.0,67313,3609,55.7,1.0,74972,2321,73.5,1.0,87018,1791,19.1,1.0,31118,2608,7.4,0.7,39360,4699,32248,670,33354,1167,55.6,1.4,30373,1255,48.4,1.5,28183,1152,7.2,0.9,53026,10501,44.4,1.4,37490,2946,36.0,1.3,34798,2378,8.4,1.1,51098,7159,27.8,(X),(X),(X),28.3,(X),(X),(X),25.0,(X),(X),(X)
310M100US44140,44140,"Springfield, MA Metro Area",267160,1261,52395,631,85.8,0.3,56592,850,5.6,0.2,36905,2048,0.2,0.1,25946,13770,1.8,0.1,50845,14410,0.0,0.1,-,**,5.2,0.3,21280,2169,1.3,0.1,40964,8190,12.5,0.3,22141,1165,79.4,0.3,59405,671,3.7,0.3,23863,2430,30.6,0.3,55215,1443,42.5,0.4,67388,1345,23.2,0.3,33502,794,169105,1508,66473,880,44.6,0.7,60554,1214,55.4,0.7,71108,1071,68.4,0.7,83706,803,24.3,0.6,31237,849,7.3,0.4,47623,3040,98055,1465,30753,797,55.6,0.8,26554,870,46.5,1.0,22431,871,9.2,0.5,61285,4387,44.4,0.8,36152,927,34.4,0.8,31211,1235,10.0,0.7,57730,3155,27.8,(X),(X),(X),28.3,(X),(X),(X),25.6,(X),(X),(X)
310M100US44180,44180,"Springfield, MO Metro Area",175483,973,43333,539,95.0,0.3,43798,567,1.6,0.2,29595,8360,0.4,0.1,42822,10890,1.0,0.1,44255,11750,0.0,0.1,22006,24252,0.4,0.1,31018,6158,1.6,0.1,34669,4324,1.8,0.1,34436,4070,93.7,0.3,43880,571,8.1,0.4,23154,1262,33.7,0.4,47396,1115,36.1,0.4,53615,1390,22.1,0.3,33525,1214,115025,1351,54140,837,43.9,0.7,51947,1591,56.1,0.7,55785,1342,77.7,0.8,62704,1096,15.6,0.7,25114,1480,6.7,0.6,35467,2614,60458,1226,25536,746,54.1,1.2,22494,940,45.4,1.3,20836,798,8.7,0.8,33611,1483,45.9,1.2,29840,1428,35.0,1.3,26717,1451,10.9,1.0,37770,3724,26.3,(X),(X),(X),25.8,(X),(X),(X),25.4,(X),(X),(X)
310M100US44220,44220,"Springfield, OH Metro Area",54959,607,43684,898,88.9,0.6,44858,1047,8.6,0.5,27337,5644,0.2,0.1,60444,43460,0.4,0.1,84762,68240,0.0,0.1,-,**,0.6,0.2,37399,20450,1.2,0.2,39519,8655,1.5,0.2,35458,9020,88.2,0.6,45009,1122,4.4,0.5,22237,1722,28.8,0.7,45724,1900,40.1,0.6,54021,1452,26.7,0.6,34463,1563,36004,652,54153,1145,42.1,1.2,47131,2767,57.9,1.2,57817,2166,73.0,1.4,65959,2028,20.7,1.2,24580,1789,6.2,0.8,38707,5010,18955,630,25392,1012,56.4,1.6,22552,1161,48.9,1.7,21846,1064,7.5,1.2,31102,5183,43.6,1.6,29915,1755,34.1,1.7,27742,2271,9.5,1.4,41422,5453,24.9,(X),(X),(X),24.3,(X),(X),(X),24.5,(X),(X),(X)
310M100US44300,44300,"State College, PA Metro Area",56526,669,49706,1234,91.1,0.6,51792,1424,1.8,0.3,30486,7626,0.4,0.1,31196,26126,5.2,0.5,29206,10507,0.0,0.1,-,**,0.7,0.3,41861,41984,0.9,0.3,34511,29852,1.7,0.4,31019,3813,90.1,0.6,52015,1387,17.0,0.9,14481,1579,31.7,0.6,57686,2792,32.3,0.5,73899,2973,18.9,0.5,40499,2316,32294,612,69140,2158,39.6,1.1,70625,2936,60.4,1.1,68398,2613,83.1,1.3,77188,2046,11.4,1.2,33901,3863,5.5,0.8,47143,6777,24232,724,26425,1182,47.2,1.6,22578,1798,32.9,1.9,22365,1443,14.3,1.4,24298,6147,52.8,1.6,31392,2765,30.8,2.0,27468,2610,22.0,1.7,36972,4287,27.8,(X),(X),(X),24.9,(X),(X),(X),30.5,(X),(X),(X)
310M100US44600,44600,"Steubenville-Weirton, OH-WV Metro Area",51508,515,40124,1023,95.0,0.4,40807,1015,3.6,0.3,23554,3958,0.2,0.1,46500,31056,0.2,0.1,63036,50463,0.0,0.1,-,**,0.1,0.1,19779,10461,0.9,0.2,19936,16885,0.6,0.2,21603,17139,94.6,0.4,40895,997,2.7,0.4,23925,6192,25.6,0.7,43667,2527,41.7,0.7,50381,1770,30.0,0.6,30582,1103,33920,645,51149,1124,36.2,1.3,49061,3237,63.8,1.3,51932,1385,75.1,1.5,58892,1613,17.5,1.2,25135,1709,7.5,1.0,39275,3332,17588,651,22250,1035,58.1,1.9,19842,1014,52.0,1.9,18723,1123,6.1,1.3,37619,14937,41.9,1.9,30101,3184,36.0,1.8,26961,2542,5.9,1.3,43701,5385,26.5,(X),(X),(X),27.1,(X),(X),(X),23.7,(X),(X),(X)
310M100US44700,44700,"Stockton, CA Metro Area",213632,1178,53895,721,65.5,0.5,56221,1026,7.8,0.3,43700,3144,1.1,0.2,36816,6281,12.2,0.3,59261,3775,0.4,0.1,60850,17432,8.9,0.4,46871,2396,4.1,0.3,47867,4588,30.3,0.4,45217,1316,46.6,0.4,63080,1222,3.9,0.3,30218,1989,37.0,0.4,55634,2122,39.8,0.5,66096,1758,19.3,0.3,38478,1027,158772,1645,60713,1088,52.4,0.7,53709,1245,47.6,0.7,67965,1671,69.8,0.8,74425,1526,20.9,0.7,32499,1680,9.3,0.6,41718,3122,54860,1470,31923,899,53.6,1.4,27358,1442,44.5,1.2,23941,1153,9.1,0.9,51958,8180,46.4,1.4,38484,1730,34.8,1.4,33412,2574,11.7,1.1,57188,6799,29.7,(X),(X),(X),30.0,(X),(X),(X),25.3,(X),(X),(X)
